bin,avg_temperature,BMY_HORIZONTAL_WIND_SPEED,mars_hour_of_sol,mars_season,mars_year,seasonally_adjusted_temp,seasonally_adjusted_wind
2018-12-12 03:30:00,254.38108296296298,4.613047120418848,24,0,0,253.47740127339532,4.63035881187417
2018-12-12 03:45:00,252.70146074074077,4.866321621621622,24,0,0,251.7977790511731,4.883633313076944
2018-12-12 04:00:00,255.08877925925924,5.775093167701863,24,0,0,254.18509756969158,5.792404859157185
2018-12-12 04:15:00,256.14966444444445,5.0768360655737705,24,0,0,255.2459827548768,5.094147757029092
2018-12-12 04:30:00,257.64545629629635,5.29016461916462,24,0,0,256.74177460672865,5.307476310619942
2018-12-12 04:45:00,258.96251185185184,6.129662591687042,24,0,0,258.05883016228415,6.146974283142364
2018-12-12 05:00:00,264.2343881481481,5.125222627737226,24,0,0,263.3307064585805,5.142534319192547
2018-12-12 05:15:00,261.6154940740741,7.037201814058957,24,0,0,260.7118123845064,7.0545135055142785
2018-12-12 05:30:00,261.9009540740741,6.307948905109489,24,0,0,260.99727238450646,6.325260596564811
2018-12-12 05:45:00,262.9096325925926,5.821993150684931,24,0,0,262.0059509030249,5.839304842140253
2018-12-12 06:00:00,262.7152177777778,5.936464285714286,24,0,0,261.8115360882101,5.953775977169608
2018-12-12 06:15:00,262.4432762962963,7.127143661971831,24,0,0,261.53959460672866,7.144455353427153
2018-12-12 06:30:00,261.7131422222222,6.768794392523364,24,0,0,260.8094605326545,6.7861060839786855
2018-12-12 06:45:00,261.89947777777775,6.009640909090909,24,0,0,260.9957960882101,6.026952600546231
2018-12-12 07:00:00,260.93422740740743,7.26808,24,0,0,260.0305457178398,7.285391691455322
2018-12-12 07:15:00,259.3846148148148,6.786813333333333,24,0,0,258.48093312524713,6.804125024788655
2018-12-12 07:30:00,257.46464962962966,7.775539999999999,24,0,0,256.560967940062,7.79285169145532
2018-12-12 07:45:00,255.80008370370368,7.207313333333333,24,0,0,254.89640201413602,7.224625024788654
2018-12-12 08:00:00,254.2695948148148,5.9450577777777776,24,0,0,253.36591312524715,5.962369469233099
2018-12-12 08:15:00,252.05320814814817,6.2624,24,0,0,251.1495264585805,6.279711691455322
2018-12-12 08:30:00,249.18702222222223,5.785302222222223,24,0,0,248.28334053265456,5.802613913677544
2018-12-12 08:45:00,245.75575851851852,5.640728285077951,24,0,0,244.85207682895086,5.6580399765332725
2018-12-12 09:00:00,242.23653481481483,4.513915555555555,24,0,0,241.33285312524717,4.531227247010877
2018-12-12 09:15:00,237.76920296296296,4.255504444444445,24,0,0,236.8655212733953,4.272816135899767
2018-12-12 09:30:00,232.41480592592595,4.9763866666666665,24,0,0,231.51112423635828,4.993698358121988
2018-12-12 09:45:00,227.0944481481481,4.669024498886414,24,0,0,226.19076645858044,4.686336190341736
2018-12-12 10:00:00,222.40576444444446,5.196224444444444,24,0,0,221.5020827548768,5.213536135899766
2018-12-12 10:15:00,218.50942296296296,5.318015555555555,24,0,0,217.6057412733953,5.335327247010877
2018-12-12 10:30:00,215.21981111111108,4.862808888888889,24,0,0,214.31612942154342,4.880120580344211
2018-12-12 10:45:00,212.9109962962963,3.60784,24,0,0,212.00731460672864,3.6251516914553217
2018-12-12 11:00:00,210.95020962962963,2.5706859688195998,24,0,0,210.04652794006196,2.5879976602749215
2018-12-12 11:15:00,209.65026074074072,2.5020933333333333,24,0,0,208.74657905117306,2.519405024788655
2018-12-12 11:30:00,208.07048296296296,2.8537066666666666,24,0,0,207.1668012733953,2.8710183581219884
2018-12-12 11:45:00,206.80326888888888,2.822357777777777,24,0,0,205.89958719932122,2.839669469233099
2018-12-12 12:00:00,205.670062962963,2.958491111111111,24,0,0,204.76638127339533,2.9758028025664327
2018-12-12 12:15:00,204.72317777777778,3.082253333333333,24,0,0,203.81949608821012,3.099565024788655
2018-12-12 12:30:00,203.7599874074074,3.0921133333333333,24,0,0,202.85630571783975,3.109425024788655
2018-12-12 12:45:00,202.77771925925927,2.44071714922049,24,0,0,201.8740375696916,2.4580288406758117
2018-12-12 13:00:00,201.90961481481483,2.9339066666666667,24,0,0,201.00593312524717,2.9512183581219884
2018-12-12 13:15:00,201.00992740740742,3.787253886010363,24,0,0,200.10624571783976,3.804565577465685
2018-12-12 15:30:00,194.73152173913044,6.0498260869565215,24,0,0,193.82784004956278,6.067137778411843
2018-12-12 15:45:00,194.49157259259255,6.364171111111111,24,0,0,193.58789090302488,6.381482802566433
2018-12-12 16:00:00,194.19728370370373,6.690935555555555,24,0,0,193.29360201413607,6.708247247010877
2018-12-12 16:15:00,193.7009496296296,6.221348888888889,24,0,0,192.79726794006194,6.23866058034421
2018-12-12 16:30:00,192.97499481481483,6.501142222222223,24,0,0,192.07131312524717,6.518453913677544
2018-12-12 16:45:00,192.22937185185185,6.204739999999999,24,0,0,191.3256901622842,6.222051691455321
2018-12-12 17:00:00,191.42872222222218,5.682973333333334,24,0,0,190.52504053265451,5.700285024788656
2018-12-12 17:15:00,190.6012540740741,5.367222222222222,24,0,0,189.69757238450643,5.384533913677544
2018-12-12 17:30:00,189.90916444444443,5.386231111111111,24,0,0,189.00548275487677,5.403542802566433
2018-12-12 17:45:00,189.27712814814814,5.256644736842105,24,0,0,188.37344645858047,5.273956428297427
2018-12-12 22:00:00,182.7650703703704,4.523083743842364,24,0,0,181.86138868080275,4.540395435297686
2018-12-12 22:15:00,182.00106222222223,4.14965100671141,24,0,0,181.09738053265457,4.166962698166731
2018-12-12 22:30:00,182.1189074074074,4.590393483709273,24,0,0,181.21522571783973,4.607705175164595
2018-12-12 22:45:00,182.84287629629628,4.386677804295943,24,0,0,181.93919460672862,4.403989495751265
2018-12-12 23:00:00,184.22081481481482,4.16078247734139,24,0,0,183.31713312524715,4.1780941687967115
2018-12-12 23:15:00,186.35058888888886,4.221238805970149,24,0,0,185.4469071993212,4.238550497425471
2018-12-13 00:15:00,200.37127420546935,3.938,24,0,0,199.46759251590169,3.955311691455322
2018-12-13 00:30:00,204.2093711111111,7.0825,24,0,0,203.30568942154343,7.099811691455321
2018-12-13 00:45:00,207.9551014814815,10.395,24,0,0,207.05141979191384,10.412311691455322
2018-12-13 01:00:00,211.5513103703704,9.646457142857145,24,0,0,210.64762868080274,9.663768834312467
2018-12-13 01:15:00,215.0358125925926,9.498854166666668,24,0,0,214.13213090302494,9.51616585812199
2018-12-13 01:30:00,218.6546259259259,8.639593406593406,24,0,0,217.75094423635824,8.656905098048728
2018-12-13 01:45:00,222.9626348148148,7.416269487750557,24,0,0,222.05895312524714,7.433581179205879
2018-12-13 02:00:00,226.7472592592593,5.166669662921349,24,0,0,225.84357756969163,5.18398135437667
2018-12-13 02:15:00,230.6576822222222,5.091189189189189,23,0,0,229.75400053265454,5.1085008806445105
2018-12-13 02:30:00,233.49863407407406,5.316807291666667,23,0,0,232.5949523845064,5.334118983121988
2018-12-13 02:45:00,236.0932725925926,5.639560640732265,23,0,0,235.18959090302494,5.656872332187587
2018-12-13 03:00:00,241.2766585185185,4.311079136690648,23,0,0,240.37297682895084,4.328390828145969
2018-12-13 03:15:00,242.63359703703705,5.300611111111111,23,0,0,241.7299153474694,5.317922802566433
2018-12-13 03:30:00,246.13458854166663,3.897984076433121,23,0,0,245.23090685209897,3.9152957678884426
2018-12-13 03:45:00,248.5007214814815,4.38100278551532,23,0,0,247.59703979191383,4.398314476970642
2018-12-13 04:00:00,249.46309629629627,6.846798657718121,23,0,0,248.5594146067286,6.864110349173442
2018-12-13 04:15:00,251.86263925925928,5.032011848341233,23,0,0,250.95895756969162,5.049323539796554
2018-12-13 04:30:00,253.3232925925926,5.863490697674418,23,0,0,252.41961090302493,5.88080238912974
2018-12-13 04:45:00,254.47326370370374,8.236838565022422,23,0,0,253.56958201413607,8.254150256477743
2018-12-13 05:00:00,255.0002948148148,7.255197674418605,23,0,0,254.09661312524713,7.272509365873927
2018-12-13 05:15:00,256.8223496296296,7.832705215419501,23,0,0,255.91866794006197,7.8500169068748225
2018-12-13 05:30:00,257.29735407407406,9.608258351893095,23,0,0,256.39367238450643,9.625570043348418
2018-12-13 05:45:00,258.1055607407407,7.348930337078651,23,0,0,257.201879051173,7.366242028533973
2018-12-13 06:00:00,259.0185533333334,7.879128959276017,23,0,0,258.1148716437657,7.896440650731339
2018-12-13 06:15:00,260.0662414814815,7.200481395348837,23,0,0,259.16255979191385,7.217793086804159
2018-12-13 06:30:00,259.9285481481482,8.723337777777777,23,0,0,259.0248664585805,8.740649469233098
2018-12-13 06:45:00,259.87130518518524,9.094575620767497,23,0,0,258.96762349561754,9.11188731222282
2018-12-13 07:00:00,259.9440266666667,7.20377728285078,23,0,0,259.04034497709904,7.2210889743061015
2018-12-13 07:15:00,260.18451407407406,7.279874439461883,23,0,0,259.2808323845064,7.297186130917205
2018-12-13 07:30:00,259.09209407407405,7.821678733031674,23,0,0,258.18841238450636,7.838990424486996
2018-12-13 07:45:00,258.54276,7.894546666666666,23,0,0,257.6390783104323,7.911858358121988
2018-12-13 08:00:00,257.28440148148155,8.226783964365255,23,0,0,256.38071979191386,8.244095655820576
2018-12-13 08:15:00,255.71552074074074,8.926403118040088,23,0,0,254.81183905117308,8.943714809495411
2018-12-13 08:30:00,254.18360074074076,7.99576837416481,23,0,0,253.2799190511731,8.013080065620132
2018-12-13 08:45:00,252.10023925925927,9.659002222222224,23,0,0,251.1965575696916,9.676313913677546
2018-12-13 09:00:00,249.55250814814815,8.335395555555555,23,0,0,248.6488264585805,8.352707247010876
2018-12-13 09:15:00,246.70184814814817,7.512632516703786,23,0,0,245.7981664585805,7.529944208159108
2018-12-13 09:30:00,243.6451525925926,6.88826280623608,23,0,0,242.74147090302495,6.9055744976914015
2018-12-13 09:45:00,239.3670637037037,7.189942222222222,23,0,0,238.46338201413604,7.207253913677544
2018-12-13 10:00:00,234.5916274074074,6.347413333333333,23,0,0,233.68794571783974,6.364725024788655
2018-12-13 10:15:00,229.49605259259258,5.615013363028954,23,0,0,228.59237090302491,5.632325054484276
2018-12-13 10:30:00,224.7363140740741,5.473726666666667,23,0,0,223.83263238450644,5.491038358121989
2018-12-13 10:45:00,220.79129111111106,6.271251111111112,23,0,0,219.8876094215434,6.2885628025664335
2018-12-13 11:00:00,217.20537703703704,6.181782222222223,23,0,0,216.30169534746938,6.199093913677545
2018-12-13 11:15:00,214.75519851851848,6.537307692307692,23,0,0,213.85151682895082,6.554619383763014
2018-12-13 16:15:00,195.09759748427675,6.61,23,0,0,194.19391579470908,6.627311691455322
2018-12-13 16:15:00,194.9619747747748,7.425189189189189,23,0,0,194.05829308520714,7.442500880644511
2018-12-13 16:30:00,194.58475777777778,7.312631111111112,23,0,0,193.68107608821012,7.329942802566434
2018-12-13 16:45:00,194.3092022222222,7.624397777777777,23,0,0,193.40552053265455,7.641709469233099
2018-12-13 17:00:00,193.7249525925926,7.43598,23,0,0,192.82127090302492,7.4532916914553216
2018-12-13 17:15:00,193.21060814814814,7.101071111111111,23,0,0,192.30692645858048,7.118382802566432
2018-12-13 17:30:00,192.4580533333333,6.652442222222223,23,0,0,191.55437164376565,6.669753913677544
2018-12-13 17:45:00,191.38407185185187,6.270122222222222,23,0,0,190.4803901622842,6.2874339136775435
2018-12-13 18:00:00,190.841282962963,6.787135555555556,23,0,0,189.93760127339533,6.804447247010878
2018-12-13 18:15:00,189.87837555555555,6.063486666666667,23,0,0,188.9746938659879,6.080798358121989
2018-12-13 18:30:00,189.53832814814814,6.50686,23,0,0,188.63464645858048,6.524171691455321
2018-12-13 18:45:00,189.41340518518518,6.924471111111112,23,0,0,188.50972349561752,6.941782802566434
2018-12-13 19:00:00,189.28999037037036,7.265820000000001,23,0,0,188.3863086808027,7.283131691455322
2018-12-13 19:15:00,188.9293866666667,7.033576642335767,23,0,0,188.02570497709902,7.050888333791089
2018-12-13 22:30:00,182.71713555555553,5.0116479289940825,23,0,0,181.81345386598787,5.028959620449404
2018-12-13 22:45:00,182.4126977777778,4.943784444444445,23,0,0,181.50901608821013,4.9610961358997665
2018-12-13 23:00:00,182.4582562962963,4.754831111111111,23,0,0,181.55457460672864,4.7721428025664325
2018-12-13 23:15:00,182.71235333333334,4.485797777777778,23,0,0,181.80867164376568,4.5031094692331
2018-12-13 23:30:00,183.73278592592592,4.2011666666666665,23,0,0,182.82910423635826,4.218478358121988
2018-12-13 23:45:00,185.22570888888887,3.941426666666666,23,0,0,184.3220271993212,3.958738358121988
2018-12-14 00:00:00,187.34954518518518,4.2553600000000005,23,0,0,186.44586349561752,4.272671691455322
2018-12-14 00:15:00,190.22863777777775,4.671215555555556,23,0,0,189.3249560882101,4.688527247010878
2018-12-14 00:30:00,193.5677022222222,4.835762863534675,23,0,0,192.66402053265455,4.8530745549899965
2018-12-14 00:45:00,197.31063851851854,5.182483870967742,23,0,0,196.40695682895088,5.199795562423064
2018-12-14 01:00:00,200.96898370370369,5.621946210268949,23,0,0,200.06530201413602,5.639257901724271
2018-12-14 01:15:00,204.7593474074074,5.870300505050506,23,0,0,203.85566571783974,5.8876121965058275
2018-12-14 01:30:00,208.07127333333335,5.920688564476885,23,0,0,207.1675916437657,5.938000255932207
2018-12-14 01:45:00,211.77796814814815,7.254612244897959,23,0,0,210.87428645858049,7.27192393635328
2018-12-14 02:30:00,221.49791851851853,4.990369565217391,22,0,0,220.59423682895087,5.007681256672713
2018-12-14 02:45:00,225.43491629629628,6.878613839285714,22,0,0,224.53123460672862,6.895925530741036
2018-12-14 03:00:00,229.0069562962963,5.4458322147651,22,0,0,228.10327460672863,5.463143906220422
2018-12-14 03:15:00,233.2770748148148,6.309026666666666,22,0,0,232.37339312524713,6.326338358121988
2018-12-14 03:30:00,236.37940814814814,5.654486746987952,22,0,0,235.47572645858048,5.671798438443274
2018-12-14 03:45:00,238.3607933333333,4.6332737819025525,22,0,0,237.45711164376564,4.650585473357874
2018-12-14 04:00:00,242.65590814814814,6.725657015590201,22,0,0,241.75222645858048,6.742968707045523
2018-12-14 04:15:00,245.5087748148148,4.987961711711712,22,0,0,244.60509312524715,5.005273403167034
2018-12-14 04:30:00,247.8556162962963,6.327731376975169,22,0,0,246.95193460672863,6.345043068430491
2018-12-14 04:45:00,248.70525333333333,6.535883928571429,22,0,0,247.80157164376567,6.5531956200267505
2018-12-14 05:00:00,250.73452962962963,6.548703125,22,0,0,249.83084794006197,6.566014816455322
2018-12-14 05:15:00,252.40411481481485,6.930002222222223,22,0,0,251.50043312524718,6.947313913677545
2018-12-14 05:30:00,254.73311703703703,6.059904545454546,22,0,0,253.82943534746937,6.077216236909868
2018-12-14 05:45:00,257.035662962963,7.051860273972603,22,0,0,256.13198127339535,7.069171965427925
2018-12-14 06:00:00,258.6523607407408,7.228951100244499,22,0,0,257.7486790511731,7.246262791699821
2018-12-14 06:15:00,257.9191288888889,6.29884597156398,22,0,0,257.0154471993212,6.316157663019302
2018-12-14 06:30:00,259.74144370370374,7.315390519187359,22,0,0,258.83776201413605,7.3327022106426805
2018-12-14 06:45:00,262.1057851851852,7.787269113149847,22,0,0,261.2021034956175,7.804580804605169
2018-12-14 07:00:00,262.392504804139,6.761708920187793,22,0,0,261.48882311457135,6.779020611643115
2018-12-14 07:15:00,261.38382518518523,7.287948660714286,22,0,0,260.48014349561754,7.305260352169608
2018-12-14 07:30:00,261.3982859259259,7.139053691275168,22,0,0,260.4946042363582,7.15636538273049
2018-12-14 07:45:00,260.9674466666666,8.223411764705881,22,0,0,260.0637649770989,8.240723456161202
2018-12-14 08:00:00,261.7381362962963,7.090797953964194,22,0,0,260.8344546067286,7.108109645419516
2018-12-14 08:15:00,260.11810222222226,8.265427616926504,22,0,0,259.2144205326546,8.282739308381824
2018-12-14 08:30:00,259.10050296296293,7.860175555555556,22,0,0,258.19682127339524,7.877487247010878
2018-12-14 08:45:00,258.13399851851847,7.283351893095769,22,0,0,257.2303168289508,7.30066358455109
2018-12-14 09:00:00,256.4270925925926,7.079885906040268,22,0,0,255.52341090302494,7.097197597495589
2018-12-14 09:15:00,255.33085111111117,6.163287946428571,22,0,0,254.4271694215435,6.180599637883892
2018-12-14 09:30:00,252.91590370370372,7.3049244444444446,22,0,0,252.01222201413606,7.322236135899766
2018-12-14 09:45:00,249.65180518518517,8.49018,22,0,0,248.7481234956175,8.507491691455321
2018-12-14 10:00:00,247.05448962962964,5.424572706935123,22,0,0,246.15080794006198,5.441884398390445
2018-12-14 10:15:00,243.80594592592593,4.716247216035634,22,0,0,242.90226423635826,4.733558907490956
2018-12-14 10:30:00,239.80311777777777,4.130948888888889,22,0,0,238.8994360882101,4.1482605803442105
2018-12-14 10:45:00,234.68216074074073,4.558497777777778,22,0,0,233.77847905117306,4.5758094692331
2018-12-14 11:00:00,229.46484296296296,4.134095768374165,22,0,0,228.5611612733953,4.151407459829486
2018-12-14 11:15:00,224.47417185185182,4.888464444444445,22,0,0,223.57049016228416,4.9057761358997665
2018-12-14 11:30:00,220.40640962962962,5.936148888888889,22,0,0,219.50272794006196,5.953460580344211
2018-12-14 11:45:00,216.93976814814815,6.020333333333333,22,0,0,216.03608645858048,6.037645024788655
2018-12-14 12:00:00,214.20553925925924,5.658529411764706,22,0,0,213.30185756969158,5.675841103220027
2018-12-14 15:15:00,200.26561629629632,6.518486988847584,22,0,0,199.36193460672865,6.535798680302905
2018-12-14 15:30:00,199.01457703703704,6.521546666666667,22,0,0,198.11089534746938,6.538858358121988
2018-12-14 15:45:00,198.23028814814813,6.99274,22,0,0,197.32660645858047,7.010051691455322
2018-12-14 16:00:00,197.54333037037034,6.586726666666666,22,0,0,196.63964868080268,6.604038358121988
2018-12-14 16:15:00,196.9524162962963,6.466117777777778,22,0,0,196.04873460672863,6.4834294692331
2018-12-14 16:30:00,196.10482074074073,6.260231111111111,22,0,0,195.20113905117307,6.277542802566432
2018-12-14 16:45:00,195.57204518518517,6.248482222222222,22,0,0,194.6683634956175,6.265793913677544
2018-12-14 17:00:00,195.11610130718955,6.745254901960784,22,0,0,194.2124196176219,6.762566593416106
2018-12-14 17:00:00,194.96994827586207,6.671540229885057,22,0,0,194.0662665862944,6.688851921340379
2018-12-14 17:15:00,194.5735511111111,6.469622222222222,22,0,0,193.66986942154344,6.486933913677544
2018-12-14 17:30:00,193.91394666666665,5.9916044444444445,22,0,0,193.01026497709898,6.008916135899766
2018-12-14 17:45:00,193.38333481481482,6.159144444444444,22,0,0,192.47965312524715,6.176456135899766
2018-12-14 18:00:00,192.5057748148148,6.012191111111111,22,0,0,191.60209312524714,6.029502802566433
2018-12-14 18:15:00,192.15013555555558,5.315146666666666,22,0,0,191.24645386598792,5.332458358121988
2018-12-14 18:30:00,190.64621185185183,4.522826666666666,22,0,0,189.74253016228417,4.540138358121988
2018-12-14 18:45:00,189.87200666666664,4.530972222222222,22,0,0,188.96832497709897,4.548283913677544
2018-12-14 23:00:00,183.65131703703705,3.938058495821727,22,0,0,182.74763534746938,3.955370187277049
2018-12-14 23:15:00,183.2705674074074,4.477222222222222,22,0,0,182.36688571783975,4.494533913677544
2018-12-14 23:30:00,182.80517555555556,4.518128888888889,22,0,0,181.9014938659879,4.53544058034421
2018-12-14 23:45:00,182.95113037037035,5.061484444444445,22,0,0,182.0474486808027,5.078796135899767
2018-12-15 00:00:00,183.47796074074077,4.855506666666667,22,0,0,182.5742790511731,4.872818358121989
2018-12-15 00:15:00,184.9798755555556,4.815868888888889,22,0,0,184.07619386598793,4.8331805803442105
2018-12-15 00:30:00,186.9916051851852,4.862064587973274,22,0,0,186.08792349561753,4.8793762794285955
2018-12-15 00:45:00,189.18876740740743,4.672744444444445,22,0,0,188.28508571783976,4.690056135899766
2018-12-15 01:00:00,192.30815703703703,5.340333333333333,22,0,0,191.40447534746937,5.3576450247886545
2018-12-15 01:15:00,195.82671407407406,5.972755813953488,22,0,0,194.9230323845064,5.99006750540881
2018-12-15 01:30:00,199.66289333333336,6.203648293963255,22,0,0,198.7592116437657,6.220959985418577
2018-12-15 01:45:00,203.34114296296295,6.898331269349845,22,0,0,202.4374612733953,6.915642960805167
2018-12-15 02:00:00,207.39334444444444,7.093147260273973,22,0,0,206.48966275487678,7.110458951729295
2018-12-15 02:15:00,211.02266222222224,6.3195158924205375,22,0,0,210.11898053265458,6.336827583875859
2018-12-15 02:30:00,214.62574148148147,7.427833729216152,22,0,0,213.7220597919138,7.445145420671474
2018-12-15 02:45:00,218.4213525925926,7.160173333333333,22,0,0,217.51767090302494,7.177485024788655
2018-12-15 03:00:00,221.59799185185184,6.215755555555556,22,0,0,220.69431016228418,6.233067247010878
2018-12-15 03:15:00,224.51598814814815,5.790997767857143,22,0,0,223.6123064585805,5.808309459312465
2018-12-15 03:30:00,228.1184192592593,5.0369127516778525,22,0,0,227.21473756969164,5.054224443133174
2018-12-15 03:45:00,233.08897555555555,5.50292873051225,22,0,0,232.1852938659879,5.520240421967571
2018-12-15 04:00:00,237.8649325925926,3.3762084507042256,22,0,0,236.96125090302493,3.3935201421595473
2018-12-15 04:15:00,240.20576444444444,4.8662690582959645,22,0,0,239.30208275487678,4.883580749751286
2018-12-15 04:30:00,242.48543037037038,5.556654017857142,22,0,0,241.58174868080272,5.573965709312464
2018-12-15 04:45:00,243.81621701388886,5.0033206896551725,22,0,0,242.9125353243212,5.020632381110494
2018-12-15 05:00:00,245.6683148148148,5.867729977116705,22,0,0,244.76463312524714,5.885041668572026
2018-12-15 05:15:00,248.24215333333336,8.098144444444443,22,0,0,247.3384716437657,8.115456135899766
2018-12-15 05:30:00,249.03086962962968,5.58078125,22,0,0,248.12718794006202,5.598092941455322
