Start Time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,file_id
2020-04-29 03:00:00+00:00,191.767,192.366,191.99,35.0,0001
2020-04-29 12:00:00+00:00,191.985,192.181,191.99,35.0,0001
2020-04-30 03:30:00+00:00,192.366,192.966,192.58,35.0,0001
2020-04-30 12:00:00+00:00,192.569,192.966,192.58,35.0,0001
2020-05-01 04:15:00+00:00,192.966,193.476,193.16,35.0,0001
2020-05-02 05:00:00+00:00,193.568,194.17,193.75,35.0,0001
2020-05-02 14:00:00+00:00,193.791,193.863,193.75,35.0,0001
2020-05-03 05:30:00+00:00,194.17,194.773,194.33,35.0,0001
2020-05-04 03:45:00+00:00,194.712,194.742,194.63,35.0,0001
2020-05-04 06:15:00+00:00,194.773,195.377,194.92,35.0,0001
2020-05-04 15:15:00+00:00,194.996,195.139,194.92,35.0,0001
2020-05-05 06:45:00+00:00,195.377,195.982,195.51,35.0,0001
2020-05-05 15:45:00+00:00,195.597,195.797,195.51,35.0,0001
2020-05-06 07:30:00+00:00,195.982,196.588,196.1,35.0,0001
2020-05-06 16:15:00+00:00,196.196,196.452,196.1,35.0,0001
2020-05-07 08:15:00+00:00,196.588,197.194,196.69,35.0,0001
2020-05-07 17:15:00+00:00,196.813,196.953,196.69,35.0,0001
2020-05-08 08:45:00+00:00,197.194,197.802,197.28,35.0,0001
2020-05-08 17:30:00+00:00,197.409,197.577,197.28,35.0,0001
2020-05-09 09:30:00+00:00,197.802,198.411,197.99,35.0,0001
2020-05-09 18:45:00+00:00,198.027,198.154,197.87,35.0,0001
2020-05-10 10:15:00+00:00,198.411,199.02,198.58,35.0,0001
2020-05-10 21:00:00+00:00,198.677,198.766,198.58,35.0,0001
2020-05-11 10:45:00+00:00,199.02,199.631,199.17,35.0,0001
2020-05-11 11:30:00+00:00,199.035,199.445,199.06,35.0,0001
2020-05-12 11:30:00+00:00,199.631,200.242,199.77,35.0,0001
2020-05-12 20:30:00+00:00,199.856,199.956,199.65,35.0,0001
2020-05-13 12:15:00+00:00,200.242,200.855,200.36,35.0,0001
2020-05-14 03:15:00+00:00,200.62,200.622,200.54,35.0,0001
2020-05-14 12:45:00+00:00,200.855,201.468,200.96,35.0,0001
2020-05-14 23:00:00+00:00,201.105,201.239,201.14,35.0,0001
2020-05-15 13:30:00+00:00,201.468,202.082,201.56,35.0,0001
2020-05-15 22:30:00+00:00,201.693,201.86,201.74,35.0,0001
2020-05-16 14:15:00+00:00,202.082,202.697,202.15,35.0,0001
2020-05-16 22:45:00+00:00,202.294,202.475,202.33,35.0,0001
2020-05-17 14:45:00+00:00,202.697,203.312,202.93,35.0,0001
2020-05-17 23:15:00+00:00,202.907,203.185,202.93,35.0,0001
2020-05-18 15:30:00+00:00,203.312,203.929,203.53,35.0,0001
2020-05-19 01:30:00+00:00,203.561,203.711,203.53,35.0,0001
2020-05-19 16:00:00+00:00,203.929,204.547,204.13,35.0,0001
2020-05-20 01:30:00+00:00,204.164,204.308,204.13,35.0,0001
2020-05-20 16:45:00+00:00,204.547,205.165,204.73,35.0,0001
2020-05-21 01:15:00+00:00,204.758,204.932,204.73,35.0,0001
2020-05-21 17:30:00+00:00,205.165,205.784,205.34,35.0,0001
2020-05-22 02:15:00+00:00,205.389,205.576,205.34,35.0,0001
2020-05-22 18:00:00+00:00,205.784,206.404,205.94,35.0,0001
2020-05-23 03:15:00+00:00,206.017,206.156,205.94,35.0,0001
2020-05-23 18:45:00+00:00,206.404,207.025,206.54,35.0,0001
2020-05-24 03:45:00+00:00,206.628,206.801,206.54,35.0,0001
2020-05-24 19:30:00+00:00,207.025,207.647,207.15,35.0,0001
2020-05-25 05:00:00+00:00,207.266,207.446,207.15,35.0,0001
2020-05-25 20:00:00+00:00,207.647,208.269,207.75,35.0,0001
2020-05-26 04:30:00+00:00,207.858,208.269,207.93,35.0,0001
2020-05-26 20:45:00+00:00,208.269,208.8025,208.36,35.0,0001
2020-05-27 21:30:00+00:00,208.892,209.517,209.15,35.0,0001
2020-05-28 05:45:00+00:00,209.101,209.315,208.96,35.0,0001
2020-05-28 22:00:00+00:00,209.517,210.141,209.75,35.0,0001
2020-05-29 06:45:00+00:00,209.735,209.909,209.57,35.0,0001
2020-05-29 22:45:00+00:00,210.141,210.767,210.36,35.0,0001
2020-05-30 08:00:00+00:00,210.377,210.562,210.36,35.0,0001
2020-05-30 23:15:00+00:00,210.767,211.393,210.97,35.0,0001
2020-05-31 08:15:00+00:00,210.994,211.161,210.97,35.0,0001
2020-06-01 00:00:00+00:00,211.393,212.021,211.58,35.0,0001
2020-06-01 08:30:00+00:00,211.61,211.812,211.58,35.0,0001
2020-06-02 00:45:00+00:00,212.021,212.649,212.19,35.0,0001
2020-06-02 08:45:00+00:00,212.228,212.439,212.19,35.0,0001
2020-06-03 01:15:00+00:00,212.649,213.277,212.8,35.0,0001
2020-06-03 09:45:00+00:00,212.865,213.032,212.93,35.0,0001
2020-06-04 02:00:00+00:00,213.277,213.907,213.42,35.0,0001
2020-06-04 10:45:00+00:00,213.501,213.674,213.54,35.0,0001
2020-06-05 02:45:00+00:00,213.907,214.537,214.15,35.0,0001
2020-06-05 10:45:00+00:00,214.11,214.193,214.03,35.0,0001
2020-06-06 03:15:00+00:00,214.537,215.168,214.76,35.0,0001
2020-06-06 14:00:00+00:00,214.809,214.964,214.76,35.0,0001
2020-06-07 04:00:00+00:00,215.168,215.799,215.38,35.0,0001
2020-06-07 12:00:00+00:00,215.373,215.595,215.38,35.0,0001
2020-06-08 04:45:00+00:00,215.799,216.432,215.99,35.0,0001
2020-06-08 13:45:00+00:00,216.034,216.197,215.99,35.0,0001
2020-06-09 05:15:00+00:00,216.432,217.065,216.61,35.0,0001
2020-06-09 13:00:00+00:00,216.632,216.846,216.61,35.0,0001
2020-06-10 06:00:00+00:00,217.065,217.698,217.23,35.0,0001
2020-06-10 18:00:00+00:00,217.373,217.457,217.23,35.0,0001
2020-06-11 06:30:00+00:00,217.698,218.333,217.84,35.0,0001
2020-06-11 15:15:00+00:00,217.918,218.073,217.84,35.0,0001
2020-06-12 07:15:00+00:00,218.333,218.968,218.46,35.0,0001
2020-06-12 19:00:00+00:00,218.637,218.65,218.46,35.0,0001
2020-06-13 08:00:00+00:00,218.968,219.603,219.08,35.0,0001
2020-06-13 19:30:00+00:00,219.267,219.285,219.08,35.0,0001
2020-06-14 08:30:00+00:00,219.603,220.24,219.7,35.0,0001
2020-06-15 09:15:00+00:00,220.24,220.876,220.44,35.0,0001
2020-06-15 18:00:00+00:00,220.466,220.577,220.32,35.0,0001
2020-06-16 10:00:00+00:00,220.876,221.514,221.06,35.0,0001
2020-06-16 19:15:00+00:00,221.114,221.304,220.94,35.0,0001
2020-06-17 10:30:00+00:00,221.514,222.152,221.68,35.0,0001
2020-06-17 20:00:00+00:00,221.756,221.93,221.56,35.0,0001
2020-06-18 11:15:00+00:00,222.152,222.791,222.3,35.0,0001
2020-06-18 20:00:00+00:00,222.378,222.578,222.3,35.0,0001
2020-06-19 12:00:00+00:00,222.791,223.43,222.92,35.0,0001
2020-06-19 20:45:00+00:00,223.019,223.221,222.92,35.0,0001
2020-06-20 12:30:00+00:00,223.43,224.07,223.55,35.0,0001
2020-06-20 20:30:00+00:00,223.638,223.846,223.55,35.0,0001
2020-06-21 13:15:00+00:00,224.07,224.71,224.17,35.0,0001
2020-06-21 22:30:00+00:00,224.313,224.497,224.36,35.0,0001
2020-06-22 14:00:00+00:00,224.71,225.351,224.79,35.0,0001
2020-06-22 22:15:00+00:00,224.931,225.126,224.98,35.0,0001
2020-06-23 14:30:00+00:00,225.351,225.993,225.6,35.0,0001
2020-06-24 00:15:00+00:00,225.607,225.771,225.6,35.0,0001
2020-06-24 15:15:00+00:00,225.993,226.635,226.23,35.0,0001
2020-06-25 01:00:00+00:00,226.246,226.383,226.23,35.0,0001
2020-06-25 15:45:00+00:00,226.635,227.277,226.85,35.0,0001
2020-06-26 00:45:00+00:00,226.866,227.078,226.85,35.0,0001
2020-06-26 16:30:00+00:00,227.277,227.92,227.48,35.0,0001
2020-06-27 01:30:00+00:00,227.509,227.709,227.48,35.0,0001
2020-06-27 17:15:00+00:00,227.92,228.564,228.1,35.0,0001
2020-06-28 02:00:00+00:00,228.149,228.307,228.1,35.0,0001
2020-06-28 17:45:00+00:00,228.564,229.208,228.73,35.0,0001
2020-06-29 02:15:00+00:00,228.782,228.95,228.73,35.0,0001
2020-06-29 18:30:00+00:00,229.208,229.853,229.36,35.0,0001
2020-06-30 03:15:00+00:00,229.438,229.58,229.36,35.0,0001
2020-06-30 19:15:00+00:00,229.853,230.118,229.8,35.0,0001
2020-07-11 11:15:00+00:00,236.568,236.969,236.6,35.0,0001
2020-07-11 11:45:00+00:00,236.58,236.714,236.6,35.0,0001
2020-07-12 02:30:00+00:00,236.969,237.618,237.23,35.0,0001
2020-07-12 15:30:00+00:00,237.315,237.358,237.23,35.0,0001
2020-07-13 03:00:00+00:00,237.618,238.267,237.86,35.0,0001
2020-07-13 15:00:00+00:00,237.931,238.027,237.86,35.0,0001
2020-07-14 03:45:00+00:00,238.267,238.917,238.49,35.0,0001
2020-07-14 15:00:00+00:00,238.565,238.709,238.49,35.0,0001
2020-07-15 04:30:00+00:00,238.917,239.567,239.12,35.0,0001
2020-07-15 13:15:00+00:00,239.147,239.334,239.12,35.0,0001
2020-07-16 05:00:00+00:00,239.567,240.217,239.76,35.0,0001
2020-07-16 16:15:00+00:00,239.862,239.963,239.76,35.0,0001
2020-07-17 05:45:00+00:00,240.217,240.867,240.39,35.0,0001
2020-07-17 15:00:00+00:00,240.459,240.617,240.39,35.0,0001
2020-07-18 06:15:00+00:00,240.867,241.518,241.02,35.0,0001
2020-07-18 18:00:00+00:00,241.176,241.296,241.02,35.0,0001
2020-07-19 07:00:00+00:00,241.518,242.004,241.65,35.0,0001
2020-07-19 20:45:00+00:00,241.88,241.952,241.65,35.0,0001
2020-07-20 07:45:00+00:00,242.169,242.819,242.29,35.0,0001
2020-07-20 17:00:00+00:00,242.414,242.561,242.29,35.0,0001
2020-07-21 08:15:00+00:00,242.819,243.471,242.92,35.0,0001
2020-07-21 20:00:00+00:00,243.125,243.264,242.92,35.0,0001
2020-07-22 09:00:00+00:00,243.471,244.122,243.68,35.0,0001
2020-07-22 18:30:00+00:00,243.723,243.891,243.56,35.0,0001
2020-07-23 09:45:00+00:00,244.122,244.774,244.32,35.0,0001
2020-07-23 19:15:00+00:00,244.373,244.561,244.19,35.0,0001
2020-07-24 10:15:00+00:00,244.774,245.425,244.95,35.0,0001
2020-07-24 20:45:00+00:00,245.046,245.216,244.95,35.0,0001
2020-07-25 11:00:00+00:00,245.425,246.077,245.58,35.0,0001
2020-07-25 21:15:00+00:00,245.693,245.87,245.77,35.0,0001
2020-07-26 11:45:00+00:00,246.077,246.729,246.22,35.0,0001
2020-07-26 21:15:00+00:00,246.333,246.518,246.41,35.0,0001
2020-07-27 12:15:00+00:00,246.729,247.381,246.85,35.0,0001
2020-07-27 22:00:00+00:00,246.986,247.177,247.04,35.0,0001
2020-07-28 13:00:00+00:00,247.381,248.033,247.49,35.0,0001
2020-07-28 22:15:00+00:00,247.624,247.827,247.68,35.0,0001
2020-07-29 13:45:00+00:00,248.033,248.685,248.12,35.0,0001
2020-07-29 23:00:00+00:00,248.279,248.479,248.31,35.0,0001
2020-07-30 14:15:00+00:00,248.685,249.337,248.95,35.0,0001
2020-07-30 23:00:00+00:00,248.914,249.132,248.95,35.0,0001
2020-07-31 15:00:00+00:00,249.337,249.989,249.58,35.0,0001
2020-07-31 23:30:00+00:00,249.562,249.74,249.58,35.0,0001
2020-08-01 15:30:00+00:00,249.989,250.642,250.22,35.0,0001
2020-08-02 05:45:00+00:00,250.361,250.416,250.22,35.0,0001
2020-08-02 16:15:00+00:00,250.642,251.294,250.85,35.0,0001
2020-08-03 01:30:00+00:00,250.883,251.036,250.85,35.0,0001
2020-08-03 17:00:00+00:00,251.294,251.946,251.49,35.0,0001
2020-08-04 03:45:00+00:00,251.579,251.736,251.49,35.0,0001
2020-08-04 17:30:00+00:00,251.946,252.598,252.12,35.0,0001
2020-08-05 03:00:00+00:00,252.192,252.391,252.12,35.0,0001
2020-08-05 18:15:00+00:00,252.598,253.25,252.76,35.0,0001
2020-08-06 04:30:00+00:00,252.866,253.032,252.76,35.0,0001
2020-08-06 19:00:00+00:00,253.25,253.903,253.39,35.0,0001
2020-08-07 04:30:00+00:00,253.501,253.702,253.39,35.0,0001
2020-08-07 19:30:00+00:00,253.903,254.555,254.03,35.0,0001
2020-08-08 04:45:00+00:00,254.146,254.372,254.03,35.0,0001
2020-08-08 20:15:00+00:00,254.555,255.207,254.66,35.0,0001
2020-08-09 04:45:00+00:00,254.779,255.021,254.66,35.0,0001
2020-08-09 21:00:00+00:00,255.207,255.858,255.49,35.0,0001
2020-08-10 05:30:00+00:00,255.435,255.66,255.29,35.0,0001
2020-08-10 21:30:00+00:00,255.858,256.51,256.12,35.0,0001
2020-08-11 06:00:00+00:00,256.082,256.337,256.12,35.0,0001
2020-08-11 22:15:00+00:00,256.51,257.162,256.75,35.0,0001
2020-08-12 06:30:00+00:00,256.73,256.97,256.75,35.0,0001
2020-08-12 22:45:00+00:00,257.162,257.813,257.39,35.0,0001
2020-08-13 08:00:00+00:00,257.401,257.623,257.39,35.0,0001
2020-08-13 23:30:00+00:00,257.813,258.465,258.02,35.0,0001
2020-08-14 08:30:00+00:00,258.053,258.465,258.15,35.0,0001
2020-08-15 00:15:00+00:00,258.465,259.116,258.66,35.0,0001
2020-08-16 00:45:00+00:00,259.116,259.21500000000003,259.005,35.0,0001
2020-09-06 23:00:00+00:00,272.943,273.374,272.98,35.0,0001
2020-09-07 00:30:00+00:00,272.988,273.171,272.98,35.0,0001
2020-09-07 15:15:00+00:00,273.374,274.018,273.61,35.0,0001
2020-09-08 16:00:00+00:00,274.018,274.661,274.23,35.0,0001
2020-09-09 00:45:00+00:00,274.244,274.475,274.23,35.0,0001
2020-09-09 16:45:00+00:00,274.661,275.304,274.86,35.0,0001
2020-09-10 17:15:00+00:00,275.304,275.946,275.48,35.0,0001
2020-09-11 03:15:00+00:00,275.559,275.621,275.48,35.0,0001
2020-09-11 18:00:00+00:00,275.946,276.587,276.11,35.0,0001
2020-09-12 04:15:00+00:00,276.213,276.394,276.11,35.0,0001
2020-09-12 18:45:00+00:00,276.587,277.229,276.73,35.0,0001
2020-09-13 04:15:00+00:00,276.839,277.003,276.73,35.0,0001
2020-09-13 19:15:00+00:00,277.229,277.869,277.36,35.0,0001
2020-09-14 05:15:00+00:00,277.486,277.67,277.36,35.0,0001
2020-09-14 20:00:00+00:00,277.869,278.509,277.98,35.0,0001
2020-09-15 06:45:00+00:00,278.147,278.296,277.98,35.0,0001
2020-09-15 20:45:00+00:00,278.509,279.149,278.6,35.0,0001
2020-09-16 21:15:00+00:00,279.149,279.788,279.41,35.0,0001
2020-09-17 06:30:00+00:00,279.388,279.601,279.23,35.0,0001
2020-09-17 22:00:00+00:00,279.788,280.426,280.03,35.0,0001
2020-09-18 08:15:00+00:00,280.052,280.251,280.03,35.0,0001
2020-09-18 22:30:00+00:00,280.426,281.064,280.66,35.0,0001
2020-09-19 08:30:00+00:00,280.684,280.687,280.47,35.0,0001
2020-09-19 23:15:00+00:00,281.064,281.701,281.28,35.0,0001
2020-09-20 08:15:00+00:00,281.293,281.52,281.28,35.0,0001
2020-09-21 00:00:00+00:00,281.701,282.337,281.9,35.0,0001
2020-09-21 10:15:00+00:00,281.965,282.158,282.02,35.0,0001
2020-09-22 00:30:00+00:00,282.337,282.973,282.51,35.0,0001
2020-09-22 09:45:00+00:00,282.576,282.792,282.64,35.0,0001
2020-09-23 01:15:00+00:00,282.973,283.608,283.13,35.0,0001
2020-09-23 10:45:00+00:00,283.219,283.441,283.26,35.0,0001
2020-09-24 02:00:00+00:00,283.608,284.243,283.75,35.0,0001
2020-09-25 02:30:00+00:00,284.243,284.877,284.49,35.0,0001
2020-09-25 11:45:00+00:00,284.48,284.698,284.49,35.0,0001
2020-09-26 03:15:00+00:00,284.877,285.51,285.11,35.0,0001
2020-09-26 14:00:00+00:00,285.153,285.308,285.11,35.0,0001
2020-09-27 04:00:00+00:00,285.51,286.142,285.73,35.0,0001
2020-09-27 13:15:00+00:00,285.75,286.022,285.73,35.0,0001
2020-09-28 04:30:00+00:00,286.142,286.774,286.34,35.0,0001
2020-09-28 14:15:00+00:00,286.389,286.608,286.34,35.0,0001
2020-09-29 05:15:00+00:00,286.774,287.405,286.96,35.0,0001
2020-09-29 14:30:00+00:00,287.012,287.247,286.96,35.0,0001
2020-09-30 06:00:00+00:00,287.405,288.036,287.57,35.0,0001
2020-09-30 15:15:00+00:00,287.643,287.829,287.57,35.0,0001
2020-10-01 06:30:00+00:00,288.036,288.665,288.18,35.0,0001
2020-10-02 07:15:00+00:00,288.665,289.294,288.8,35.0,0001
2020-10-02 19:45:00+00:00,288.984,289.01,288.8,35.0,0001
2020-10-03 07:45:00+00:00,289.294,289.923,289.41,35.0,0001
2020-10-03 23:00:00+00:00,289.677,289.684,289.53,35.0,0001
2020-10-04 08:30:00+00:00,289.923,290.55,290.02,35.0,0001
2020-10-05 09:15:00+00:00,290.55,291.177,290.75,35.0,0001
2020-10-05 16:15:00+00:00,290.733,290.759,290.63,35.0,0001
2020-10-06 09:45:00+00:00,291.177,291.803,291.36,35.0,0001
2020-10-07 10:30:00+00:00,291.803,292.428,291.97,35.0,0001
2020-10-08 11:15:00+00:00,292.428,293.052,292.58,35.0,0001
2020-10-09 11:45:00+00:00,293.052,293.676,293.19,35.0,0001
2020-10-10 12:30:00+00:00,293.676,294.299,293.79,35.0,0001
2020-10-11 13:15:00+00:00,294.299,294.921,294.4,35.0,0001
2020-10-12 13:45:00+00:00,294.921,295.542,295.0,35.0,0001
2020-10-13 03:30:00+00:00,295.264,295.269,295.19,35.0,0001
2020-10-13 14:30:00+00:00,295.542,296.162,295.79,35.0,0001
2020-10-14 15:00:00+00:00,296.162,296.782,296.39,35.0,0001
2020-10-15 00:45:00+00:00,296.406,296.615,296.39,35.0,0001
2020-10-15 15:45:00+00:00,296.782,297.4,297.0,35.0,0001
2020-10-16 04:00:00+00:00,297.087,297.209,297.0,35.0,0001
2020-10-16 16:30:00+00:00,297.4,298.018,297.6,35.0,0001
2020-10-17 02:15:00+00:00,297.648,297.894,297.6,35.0,0001
2020-10-17 17:00:00+00:00,298.018,298.635,298.2,35.0,0001
2020-10-18 02:15:00+00:00,298.25,298.635,298.2,35.0,0001
2020-10-18 17:45:00+00:00,298.635,299.18399999999997,298.8,35.0,0001
2020-10-19 18:30:00+00:00,299.251,299.866,299.4,35.0,0001
2020-10-20 06:30:00+00:00,299.552,299.694,299.4,35.0,0001
2020-10-20 19:00:00+00:00,299.866,300.481,300.0,35.0,0001
2020-10-21 05:00:00+00:00,300.113,300.302,300.0,35.0,0001
2020-10-21 19:45:00+00:00,300.481,301.094,300.6,35.0,0001
2020-10-22 07:30:00+00:00,300.771,300.901,300.6,35.0,0001
2020-10-22 20:30:00+00:00,301.094,301.707,301.19,35.0,0001
2020-10-23 21:00:00+00:00,301.707,302.318,301.97,35.0,0001
2020-10-24 21:45:00+00:00,302.318,302.929,302.56,35.0,0001
2020-10-25 12:00:00+00:00,302.673,302.753,302.68,35.0,0001
2020-10-25 22:15:00+00:00,302.929,303.539,303.16,35.0,0001
2020-10-26 23:00:00+00:00,303.539,303.954,303.57,35.0,0001
2020-10-28 22:45:00+00:00,304.715,304.756,304.58,35.0,0001
2020-10-29 00:15:00+00:00,304.756,305.363,304.93,35.0,0001
2020-10-29 11:45:00+00:00,305.037,305.181,305.05,35.0,0001
2020-10-30 01:00:00+00:00,305.363,305.97,305.52,35.0,0001
2020-10-30 12:00:00+00:00,305.631,305.737,305.64,35.0,0001
2020-10-31 01:45:00+00:00,305.97,306.575,306.11,35.0,0001
2020-10-31 13:15:00+00:00,306.252,306.371,306.23,35.0,0001
2020-11-01 02:15:00+00:00,306.575,307.179,306.82,35.0,0001
2020-11-01 11:45:00+00:00,306.808,306.968,306.82,35.0,0001
2020-11-02 03:00:00+00:00,307.179,307.783,307.41,35.0,0001
2020-11-02 13:45:00+00:00,307.442,307.614,307.41,35.0,0001
2020-11-03 03:45:00+00:00,307.783,308.385,308.0,35.0,0001
2020-11-03 13:45:00+00:00,308.031,308.204,308.0,35.0,0001
2020-11-04 04:15:00+00:00,308.385,308.987,308.58,35.0,0001
2020-11-04 15:00:00+00:00,308.647,308.808,308.58,35.0,0001
2020-11-05 05:00:00+00:00,308.987,309.587,309.17,35.0,0001
2020-11-05 15:00:00+00:00,309.232,309.399,309.17,35.0,0001
2020-11-06 05:45:00+00:00,309.587,310.187,309.75,35.0,0001
2020-11-06 16:45:00+00:00,309.857,309.986,309.75,35.0,0001
2020-11-07 06:15:00+00:00,310.187,310.786,310.34,35.0,0001
2020-11-07 16:30:00+00:00,310.437,310.593,310.34,35.0,0001
2020-11-08 07:00:00+00:00,310.786,311.384,310.92,35.0,0001
2020-11-08 18:30:00+00:00,311.066,311.177,310.92,35.0,0001
2020-11-09 07:30:00+00:00,311.384,311.98,311.5,35.0,0001
2020-11-09 19:15:00+00:00,311.667,311.759,311.5,35.0,0001
2020-11-10 08:15:00+00:00,311.98,312.416,312.08,35.0,0001
2020-11-10 19:30:00+00:00,312.251,312.416,312.08,35.0,0001
2020-11-11 15:00:00+00:00,312.725,313.08050000000003,312.805,35.0,0001
2020-11-12 09:30:00+00:00,313.171,313.765,313.35,35.0,0001
2020-11-12 21:45:00+00:00,313.462,313.582,313.35,35.0,0001
2020-11-13 10:15:00+00:00,313.765,314.358,313.93,35.0,0001
2020-11-13 21:15:00+00:00,314.031,314.114,313.93,35.0,0001
2020-11-14 11:00:00+00:00,314.358,314.95,314.51,35.0,0001
2020-11-14 21:45:00+00:00,314.618,314.749,314.68,35.0,0001
2020-11-15 11:30:00+00:00,314.95,315.541,315.08,35.0,0001
2020-11-15 22:15:00+00:00,315.205,315.289,315.08,35.0,0001
2020-11-16 12:15:00+00:00,315.541,316.13,315.66,35.0,0001
2020-11-16 17:45:00+00:00,315.672,315.979,315.66,35.0,0001
2020-11-17 13:00:00+00:00,316.13,316.719,316.23,35.0,0001
2020-11-17 23:30:00+00:00,316.386,316.527,316.41,35.0,0001
2020-11-18 13:30:00+00:00,316.719,317.307,316.81,35.0,0001
2020-11-19 00:00:00+00:00,316.968,317.08,316.98,35.0,0001
2020-11-19 14:15:00+00:00,317.307,317.894,317.38,35.0,0001
2020-11-20 02:00:00+00:00,317.589,317.657,317.55,35.0,0001
2020-11-20 14:45:00+00:00,317.894,318.48,318.12,35.0,0001
2020-11-21 01:00:00+00:00,318.136,318.275,318.12,35.0,0001
2020-11-21 15:30:00+00:00,318.48,319.065,318.69,35.0,0001
2020-11-22 07:45:00+00:00,318.867,318.87,318.69,35.0,0001
2020-11-22 16:15:00+00:00,319.065,319.649,319.26,35.0,0001
2020-11-23 05:00:00+00:00,319.369,319.475,319.26,35.0,0001
2020-11-23 16:45:00+00:00,319.649,320.232,319.83,35.0,0001
2020-11-24 17:30:00+00:00,320.232,320.814,320.4,35.0,0001
2020-11-25 18:15:00+00:00,320.814,321.395,320.96,35.0,0001
2020-11-26 18:45:00+00:00,321.395,321.975,321.53,35.0,0001
2020-11-27 08:30:00+00:00,321.715,321.741,321.53,35.0,0001
2020-11-27 19:30:00+00:00,321.975,322.554,322.09,35.0,0001
2020-11-28 11:15:00+00:00,322.348,322.395,322.26,35.0,0001
2020-11-28 20:15:00+00:00,322.554,322.909,322.65,35.0,0001
2020-11-29 22:30:00+00:00,323.17,323.709,323.39,35.0,0001
2020-11-30 21:30:00+00:00,323.709,324.285,323.95,35.0,0001
2020-12-01 22:15:00+00:00,324.285,324.86,324.51,35.0,0001
2020-12-02 22:45:00+00:00,324.86,325.434,325.07,35.0,0001
2020-12-03 23:30:00+00:00,325.434,326.007,325.62,35.0,0001
2020-12-05 00:00:00+00:00,326.007,326.2,326.01,35.0,0001
2020-12-09 23:15:00+00:00,328.76,328.857,328.79,35.0,0001
2020-12-10 03:30:00+00:00,328.857,329.153,328.95,35.0,0001
2020-12-12 02:30:00+00:00,329.937,329.989,329.89,35.0,0001
2020-12-12 04:45:00+00:00,329.989,330.554,330.17,35.0,0001
2020-12-13 05:30:00+00:00,330.554,330.857,330.61,35.0,0001
2020-12-15 04:00:00+00:00,331.617,331.681,331.54,35.0,0001
2020-12-15 06:45:00+00:00,331.681,331.983,331.7,35.0,0001
2020-12-21 03:15:00+00:00,334.873,335.038,334.81,35.0,0001
2020-12-21 10:45:00+00:00,335.038,335.594,335.19,35.0,0001
2020-12-22 11:15:00+00:00,335.594,336.148,335.73,35.0,0001
2020-12-23 12:00:00+00:00,336.148,336.702,336.27,35.0,0001
2020-12-24 12:45:00+00:00,336.702,337.255,336.8,35.0,0001
2020-12-25 13:15:00+00:00,337.255,337.807,337.34,35.0,0001
2020-12-26 14:00:00+00:00,337.807,338.358,337.88,35.0,0001
2020-12-27 14:30:00+00:00,338.358,338.908,338.58,35.0,0001
2020-12-28 15:15:00+00:00,338.908,339.457,339.11,35.0,0001
2020-12-29 16:00:00+00:00,339.457,340.005,339.65,35.0,0001
2020-12-30 16:30:00+00:00,340.005,340.552,340.18,35.0,0001
2020-12-31 17:15:00+00:00,340.552,341.099,340.71,36.0,0001
2021-01-01 18:00:00+00:00,341.099,341.644,341.24,36.0,0001
2021-01-02 18:30:00+00:00,341.644,342.188,341.77,36.0,0001
2021-01-03 13:30:00+00:00,342.064,342.09,341.93,36.0,0001
2021-01-03 19:15:00+00:00,342.188,342.731,342.3,36.0,0001
2021-01-04 20:00:00+00:00,342.731,343.273,342.83,36.0,0001
2021-01-05 20:30:00+00:00,343.273,343.815,343.36,36.0,0001
2021-01-06 21:15:00+00:00,343.815,344.355,344.04,36.0,0001
2021-01-07 22:00:00+00:00,344.355,344.894,344.57,36.0,0001
2021-01-08 22:30:00+00:00,344.894,345.064,344.93,36.0,0001
2021-01-11 01:30:00+00:00,346.004,346.507,346.14,36.0,0001
2021-01-12 00:30:00+00:00,346.507,347.042,346.66,36.0,0001
2021-01-13 01:15:00+00:00,347.042,347.577,347.18,36.0,0001
2021-01-13 23:45:00+00:00,347.531,347.56,347.39,36.0,0001
2021-01-14 01:45:00+00:00,347.577,348.111,347.7,36.0,0001
2021-01-15 02:30:00+00:00,348.111,348.643,348.32,36.0,0001
2021-01-16 03:15:00+00:00,348.643,349.175,348.84,36.0,0001
2021-01-17 03:45:00+00:00,349.175,349.706,349.36,36.0,0001
2021-01-18 04:30:00+00:00,349.706,350.236,349.88,36.0,0001
2021-01-19 00:15:00+00:00,350.134,350.22,350.13,36.0,0001
2021-01-19 05:15:00+00:00,350.236,350.765,350.39,36.0,0001
2021-01-19 23:30:00+00:00,350.63,350.654,350.49,36.0,0001
2021-01-20 05:45:00+00:00,350.765,351.294,350.91,36.0,0001
2021-01-21 06:30:00+00:00,351.294,351.821,351.42,36.0,0001
2021-01-22 07:00:00+00:00,351.821,352.347,351.93,36.0,0001
2021-01-23 07:45:00+00:00,352.347,352.873,352.45,36.0,0001
2021-01-24 08:30:00+00:00,352.873,353.397,352.96,36.0,0001
2021-01-25 09:00:00+00:00,353.397,353.921,353.57,36.0,0001
2021-01-26 09:45:00+00:00,353.921,354.444,354.08,36.0,0001
2021-01-27 10:30:00+00:00,354.444,354.966,354.59,36.0,0001
2021-01-28 11:00:00+00:00,354.966,355.487,355.09,36.0,0001
2021-01-29 11:45:00+00:00,355.487,356.007,355.6,36.0,0001
2021-01-30 12:30:00+00:00,356.007,356.526,356.11,36.0,0001
